Tiempo[seg];Tensión en el capacitor [V]
0.07587587587587588;-11.927144481750313
0.07597597597597598;-11.928809285046109
0.07607607607607608;-11.930436046336572
0.07617617617617618;-11.93202563491009
0.07627627627627628;-11.933578900191154
0.07637637637637638;-11.935096672194275
0.07647647647647648;-11.936579761967499
0.07657657657657659;-11.938028962025825
0.07667667667667669;-11.939445046774681
0.07677677677677679;-11.940828772923753
0.07687687687687689;-11.942180879891342
0.07697697697697697;-11.943502090199493
0.07707707707707707;-11.944793109860063
0.07717717717717718;-11.946054628752025
0.07727727727727728;-11.947287320990087
0.07737737737737738;-11.948491845284941
0.07747747747747748;-11.949668845295236
0.07757757757757758;-11.950818949971543
0.07767767767767768;-11.951942773892437
0.07777777777777778;-11.953040917592912
0.07787787787787788;-11.954113967885286
0.07797797797797798;-11.955162498172776
0.07807807807807808;-11.956187068755904
0.07817817817817818;-11.957188227131907
0.07827827827827828;-11.958166508287293
0.07837837837837838;-11.959122434983737
0.07847847847847848;-11.960056518037405
0.07857857857857858;-11.960969256591936
0.07867867867867868;-11.961861138385165
0.07877877877877879;-11.962732640009747
0.07887887887887889;-11.963584227167836
0.07897897897897899;-11.964416354919946
0.07907907907907909;-11.965229467928117
0.07917917917917919;-11.966024000693519
0.07927927927927929;-11.966800377788656
0.07937937937937939;-11.967559014084225
0.07947947947947949;-11.968300314970813
0.07957957957957958;-11.969024676575538
0.07967967967967968;-11.969732485973703
0.07977977977977978;-11.970424121395661
0.07987987987987988;-11.97109995242891
0.07997997997997998;-11.971760340215601
0.08008008008008008;-11.972405637645512
0.08018018018018018;-11.973036189544624
0.08028028028028028;-11.97365233285939
0.08038038038038038;-11.974254396836779
0.08048048048048048;-11.974842703200224
0.08058058058058058;-11.975417566321532
0.08068068068068068;-11.97597929338888
0.08078078078078078;-11.976528184570967
0.08088088088088088;-11.977064533177407
0.08098098098098098;-11.977588625815468
0.08108108108108109;-11.978100742543232
0.08118118118118119;-11.978601157019245
0.08128128128128129;-11.979090136648741
0.08138138138138139;-11.979567942726554
0.08148148148148149;-11.980034830576727
0.08158158158158159;-11.980491049688958
0.08168168168168169;-11.980936843851921
0.08178178178178179;-11.981372451283535
0.08188188188188189;-11.981798104758258
0.08198198198198199;-11.982214031731482
0.08208208208208209;-11.982620454461067
0.08218218218218219;-11.983017590126117
0.08228228228228228;-11.98340565094303
0.08238238238238238;-11.9837848442789
0.08248248248248248;-11.984155372762327
0.08258258258258258;-11.984517434391694
0.08268268268268268;-11.984871222640978
0.08278278278278278;-11.98521692656312
0.08288288288288288;-11.985554730891067
0.08298298298298298;-11.985884816136481
0.08308308308308308;-11.986207358686192
0.08318318318318318;-11.98652253089646
0.08328328328328329;-11.986830501185073
0.08338338338338339;-11.987131434121354
0.08348348348348349;-11.987425490514084
0.08358358358358359;-11.987712827497447
0.08368368368368369;-11.987993598614993
0.08378378378378379;-11.988267953901682
0.08388388388388389;-11.988536039964073
0.08398398398398399;-11.988798000058644
0.08408408408408409;-11.98905397416836
0.08418418418418419;-11.989304099077472
0.08428428428428429;-11.989548508444603
0.08438438438438439;-11.989787332874181
0.08448448448448449;-11.990020699986218
0.0845845845845846;-11.99024873448452
0.0846846846846847;-11.990471558223316
0.0847847847847848;-11.990689290272375
0.0848848848848849;-11.990902046980628
0.08498498498498498;-11.991109942038344
0.08508508508508508;-11.991313086537897
0.08518518518518518;-11.991511589033102
0.08528528528528528;-11.991705555597244
0.08538538538538538;-11.991895089879756
0.08548548548548549;-11.992080293161601
0.08558558558558559;-11.992261264409393
0.08568568568568569;-11.992438100328293
0.08578578578578579;-11.992610895413668
0.08588588588588589;-11.992779742001598
0.08598598598598599;-11.992944730318213
0.08608608608608609;-11.993105948527912
0.08618618618618619;-11.993263482780469
0.08628628628628629;-11.993417417257067
0.08638638638638639;-11.993567834215296
0.08648648648648649;-11.99371481403309
0.08658658658658659;-11.993858435251685
0.08668668668668669;-11.993998774617598
0.0867867867867868;-11.994135907123624
0.0868868868868869;-11.994269906048919
0.086986986986987;-11.99440084299816
0.0870870870870871;-11.994528787939798
0.0871871871871872;-11.99465380924345
0.0872872872872873;-11.994775973716441
0.0873873873873874;-11.994895346639495
0.0874874874874875;-11.995011991801627
0.0875875875875876;-11.99512597153422
0.08768768768768768;-11.995237346744341
0.08778778778778779;-11.995346176947287
0.08788788788788789;-11.995452520298379
0.08798798798798799;-11.995556433624051
0.08808808808808809;-11.995657972452207
0.08818818818818819;-11.9957571910419
0.08828828828828829;-11.995854142412318
0.08838838838838839;-11.995948878371127
0.08848848848848849;-11.996041449542144
0.08858858858858859;-11.996131905392394
0.08868868868868869;-11.99622029425855
0.08878878878878879;-11.996306663372746
0.08888888888888889;-11.99639105888783
0.08898898898898899;-11.99647352590203
0.0890890890890891;-11.996554108483032
0.0891891891891892;-11.99663284969155
0.0892892892892893;-11.996709791604335
0.0893893893893894;-11.996784975336638
0.0894894894894895;-11.996858441064205
0.0895895895895896;-11.99693022804474
0.0896896896896897;-11.997000374638866
0.0897897897897898;-11.997068918330644
0.0898898898898899;-11.9971358957476
0.08998998998999;-11.99720134268029
0.0900900900900901;-11.997265294101425
0.0901901901901902;-11.997327784184568
0.0902902902902903;-11.997388846322394
0.09039039039039039;-11.997448513144517
0.09049049049049049;-11.99750681653496
0.09059059059059059;-11.997563787649149
0.09069069069069069;-11.997619456930602
0.09079079079079079;-11.997673854127175
0.09089089089089089;-11.997727008306963
0.09099099099099099;-11.997778947873833
0.09109109109109109;-11.9978297005826
0.09119119119119119;-11.997879293553861
0.0912912912912913;-11.997927753288492
0.0913913913913914;-11.997975105681803
0.0914914914914915;-11.998021376037372
0.0915915915915916;-11.998066589080574
0.0916916916916917;-11.99811076897179
0.0917917917917918;-11.998153939319318
0.0918918918918919;-11.998196123191992
0.091991991991992;-11.998237343131501
0.0920920920920921;-11.99827762116444
